season,team,conference,offense.plays,offense.drives,offense.ppa,offense.totalPPA,offense.successRate,offense.explosiveness,offense.powerSuccess,offense.stuffRate,offense.lineYards,offense.lineYardsTotal,offense.secondLevelYards,offense.secondLevelYardsTotal,offense.openFieldYards,offense.openFieldYardsTotal,offense.pointsPerOpportunity,offense.fieldPosition.averageStart,offense.fieldPosition.averagePredictedPoints,offense.havoc.total,offense.havoc.frontSeven,offense.havoc.db,offense.standardDowns.rate,offense.standardDowns.ppa,offense.standardDowns.successRate,offense.standardDowns.explosiveness,offense.passingDowns.rate,offense.passingDowns.ppa,offense.passingDowns.successRate,offense.passingDowns.explosiveness,offense.rushingPlays.rate,offense.rushingPlays.ppa,offense.rushingPlays.totalPPA,offense.rushingPlays.successRate,offense.rushingPlays.explosiveness,offense.passingPlays.rate,offense.passingPlays.ppa,offense.passingPlays.totalPPA,offense.passingPlays.successRate,offense.passingPlays.explosiveness,defense.plays,defense.drives,defense.ppa,defense.totalPPA,defense.successRate,defense.explosiveness,defense.powerSuccess,defense.stuffRate,defense.lineYards,defense.lineYardsTotal,defense.secondLevelYards,defense.secondLevelYardsTotal,defense.openFieldYards,defense.openFieldYardsTotal,defense.pointsPerOpportunity,defense.fieldPosition.averageStart,defense.fieldPosition.averagePredictedPoints,defense.havoc.total,defense.havoc.frontSeven,defense.havoc.db,defense.standardDowns.rate,defense.standardDowns.ppa,defense.standardDowns.successRate,defense.standardDowns.explosiveness,defense.passingDowns.rate,defense.passingDowns.ppa,defense.passingDowns.totalPPA,defense.passingDowns.successRate,defense.passingDowns.explosiveness,defense.rushingPlays.rate,defense.rushingPlays.ppa,defense.rushingPlays.totalPPA,defense.rushingPlays.successRate,defense.rushingPlays.explosiveness,defense.passingPlays.rate,defense.passingPlays.ppa,defense.passingPlays.successRate,defense.passingPlays.explosiveness,CollinHavocRate,CollinHavocAllowedRate,SP,TAN
2021,Florida,SEC,287,47,0.36039261,103.432678,0.49477352,1.29978288,0.875,0.10059172,3.90177515,659,3.38636364,298,10.9761905,461,4.16666667,72.2,1.249,0.1358885,0.07317073,0.06271777,0.71777003,0.34720562,0.56796117,1.17086087,0.28222997,0.39392989,0.30864198,1.9031379,0.58885017,0.47075633,79.5578193,0.52071006,1.30251389,0.40418118,0.24959708,28.9532608,0.46551724,1.29533235,269,46,0.13171776,35.4320773,0.41635688,1.16082543,0.75,0.21374046,2.71908397,356,2.79591837,137,4.42105263,84,3.61111111,74.7,-1.075,0.16728625,0.11524164,0.05204461,0.64312268,0.09419102,0.48554913,1.02528536,0.35687732,0.19934408,32.1554406,0.29166667,1.56744561,0.48698885,0.02501249,3.27663674,0.45038168,0.77318277,0.51301115,0.23301044,0.38405797,1.59235216,0.1544117647,0.09688581315,22.2,91.5
2021,Florida Atlantic,Conference USA,319,51,0.22780612,72.6701533,0.44514107,1.22625661,0.72222222,0.1503268,3.27320261,501,2.96969697,196,7.63636364,168,3.63636364,71.9,1.33,0.14733542,0.10031348,0.04702194,0.68965517,0.16059883,0.5,1.01412492,0.31034483,0.37715566,0.32323232,1.95545928,0.47962382,0.24158548,36.9625777,0.47712418,1.04967678,0.51724138,0.21823686,36.0090811,0.41818182,1.41307294,309,55,0.16218067,50.1138285,0.39482201,1.20658584,0.84,0.11794872,3.17076923,618,3.20547945,234,12.03125,385,3.31818182,72.2,-1.295,0.11650485,0.06472492,0.05177994,0.65048544,0.12547007,0.46766169,0.98411389,0.34951456,0.23050319,7.32516006,0.25925926,1.95345597,0.63106796,0.24810077,48.3796495,0.43076923,1.24657541,0.35598706,0.06659236,0.32727273,1.19454772,0.1290322581,0.1134020619,-3.9,70
2021,Florida International,Conference USA,198,46,0.10376645,20.5457572,0.33333333,1.35234162,0.57142857,0.15555556,2.67333333,241,2.24137931,65,3.55555556,32,2.6,70.2,1.42,0.20707071,0.11111111,0.0959596,0.64141414,-0.0394196,0.36220472,0.86882039,0.35858586,0.35988791,0.28169014,2.46444045,0.45454545,-0.0657441,-5.9169725,0.34444444,0.65444308,0.53535354,0.28562338,30.2760782,0.33018868,1.97048032,246,48,0.32552046,80.0780327,0.47154472,1.24662299,0.72727273,0.14414414,3.43513514,381,2.42,121,6.11111111,110,3.56,76.6,-0.943,0.16666667,0.10162602,0.06504065,0.66666667,0.33100237,0.56707317,0.98890942,0.33333333,0.31455663,63.1503773,0.2804878,2.28868221,0.45121951,0.16962636,18.8285265,0.45045045,0.81064018,0.54471545,0.47127147,0.49253731,1.576913,0.131147541,0.1044176707,-11.7,61.5
2021,Florida State,ACC,268,54,0.20899612,56.0109612,0.41044776,1.35950031,0.65,0.16296296,3.37777778,456,3.4,187,11.5925926,313,3.82352941,74.5,1.104,0.19776119,0.1380597,0.05970149,0.67910448,0.02455556,0.43956044,1.03807116,0.32089552,0.59932382,0.34883721,2.21664472,0.50373134,0.26542403,35.8322444,0.42222222,1.23260188,0.49253731,0.16618182,21.9359998,0.40151515,1.49597598,315,55,0.19107291,60.1879662,0.38412698,1.39985236,0.85714286,0.1625,2.811875,450,2.72916667,131,4.05882353,69,4.17391304,68.3,-1.576,0.17142857,0.11428571,0.05714286,0.66349206,0.06649394,0.40669856,1.10346182,0.33650794,0.43670503,58.9940124,0.33962264,2.09966337,0.50793651,0.00746221,1.19395389,0.35,0.88510224,0.49206349,0.38060653,0.41935484,1.84332939,0.1608832808,0.1734317343,1.1,76.5
2021,Fresno State,Mountain West,371,68,0.34825963,129.204325,0.48787062,1.33612437,0.65714286,0.23717949,2.38397436,372,3.2037037,173,10.1578947,193,4.75,69,1.472,0.14016173,0.10512129,0.03504043,0.71698113,0.28757125,0.53007519,1.13619794,0.28301887,0.50200355,0.38095238,2.04086504,0.42048518,0.06782111,10.5800926,0.43589744,0.98782241,0.57951482,0.55174061,118.624232,0.5255814,1.54572201,320,71,0.06214455,19.8862551,0.353125,1.19352118,0.66666667,0.21212121,2.6369697,435,2.51785714,141,8.83333333,159,4,71.9,-1.245,0.225,0.15,0.075,0.671875,0.01725056,0.42325581,0.96845981,0.328125,0.15407032,22.972184,0.20952381,2.12445686,0.515625,-0.0187026,-3.085929,0.38787879,0.76705922,0.484375,0.14820764,0.31612903,1.75053273,0.213622291,0.109919571,5.1,78.5
2021,Georgia,SEC,262,51,0.28049995,73.4909881,0.48091603,1.16702029,0.66666667,0.16438356,3.22191781,470,2.84375,182,4.44,111,4.22222222,67.7,1.597,0.1259542,0.06870229,0.05725191,0.72519084,0.21741524,0.50526316,1.0900905,0.27480916,0.4469735,0.41666667,1.41319562,0.55725191,0.11488053,16.7725578,0.47260274,0.82618017,0.44274809,0.48895199,56.7184303,0.49137931,1.57961622,219,51,-0.2277981,-49.887775,0.26484018,0.7366842,0.44444444,0.24761905,2.35904762,248,2.46428571,69,5.44444444,49,0.69230769,74.6,-1.077,0.22374429,0.12785388,0.09589041,0.55707763,-0.3804913,0.29508197,0.28956249,0.44292237,-0.0357509,-34.485102,0.22680412,1.46833792,0.47945205,-0.1275653,-13.394354,0.25714286,0.84379635,0.51598174,-0.3051779,0.26548673,0.73178341,0.2072072072,0.09125475285,26.9,101
2021,Georgia Southern,Sun Belt,237,41,0.07632114,18.0881095,0.35443038,1.25399918,0.92307692,0.14285714,2.91632653,429,3.14,157,12.35,247,1.3125,73.2,1.15,0.20253165,0.12658228,0.07594937,0.61181435,0.02073816,0.42758621,1.0377417,0.38818565,0.16392474,0.23913043,1.86345209,0.62025316,0.15749628,23.1519527,0.36054422,1.35561207,0.37130802,-0.0135017,-1.188153,0.34090909,1.1274419,245,41,0.36800159,90.1603901,0.46122449,1.47367981,0.66666667,0.17142857,3.14428571,440,2.93103448,170,6.5,143,4.71428571,73.8,-1.208,0.16326531,0.11428571,0.04897959,0.67755102,0.21743724,0.5,1.16695853,0.32244898,0.68437732,63.0531838,0.37974684,2.32227533,0.57142857,0.1936229,27.1072063,0.43571429,1.11136881,0.42857143,0.60050651,0.4952381,1.89869848,0.1449275362,0.1065292096,-16.8,63.5
2021,Georgia State,Sun Belt,236,47,0.12013884,28.3527662,0.40677966,1.07661552,0.6875,0.17218543,2.88675497,436,2.80357143,157,12.5714286,264,3.82352941,76,0.933,0.16525424,0.12288136,0.04237288,0.69491525,0.18037464,0.46341463,1.18573231,0.30508475,-0.0170649,0.27777778,0.66197168,0.63983051,0.18494679,27.9269653,0.41059603,1.2127626,0.35169492,0.08655862,7.18436527,0.39759036,1.0544206,265,46,0.28268229,74.9108062,0.43018868,1.35123676,0.72727273,0.15584416,2.92142857,450,2.57142857,126,7.84210526,149,4.36,68.3,-1.514,0.14716981,0.10188679,0.04528302,0.69056604,0.21840001,0.48087432,1.12498521,0.30943396,0.42614152,54.2666588,0.31707317,2.11701125,0.58113208,0.13405291,20.6441475,0.40909091,1.04095625,0.41886792,0.48888882,0.45945946,1.73452445,0.1254355401,0.15625,-3,68.5
2021,Georgia Tech,ACC,192,37,0.21510951,41.3010255,0.39583333,1.31169937,1,0.10909091,3.12727273,344,2.90697674,125,10.7333333,161,3.9,64.2,1.788,0.17708333,0.125,0.05208333,0.69791667,0.12702911,0.41791045,1.10644957,0.30208333,0.4186056,0.34482759,1.8863988,0.57291667,0.13115044,14.4265489,0.35454545,1.15121761,0.42708333,0.32773752,26.8744766,0.45121951,1.48085581,200,34,0.04472355,8.94471056,0.385,1.13066606,0.6,0.19047619,2.57904762,271,2.52941176,86,14.6,146,3.45454545,72.8,-1.179,0.215,0.19,0.025,0.71,-0.0514377,0.42957746,0.87202906,0.29,0.28015274,15.5848152,0.27586207,2.1167196,0.525,-0.044693,-4.6927681,0.41904762,0.74161076,0.47,0.16579591,0.34042553,1.76180467,0.1603053435,0.09963099631,3.1,77.5
2021,Hawai'i,Mountain West,282,54,0.1410191,39.7673874,0.40425532,1.24175245,0.81818182,0.17592593,3.01666667,326,2.7826087,128,6.17647059,105,3.12,70.8,1.341,0.30851064,0.15602837,0.15248227,0.65957447,0.08972927,0.46774194,0.92203434,0.34042553,0.24039316,0.28125,2.27195524,0.38297872,0.21040324,22.7235503,0.47222222,0.90833573,0.61347518,0.12183276,21.0770682,0.36416185,1.51166122,295,52,0.23047895,67.9912893,0.44067797,1.23552106,0.74074074,0.14285714,2.97928571,417,3.32075472,176,8.08333333,194,4.5,70.4,-1.365,0.20677966,0.11525424,0.09152542,0.68474576,0.13213625,0.48514851,0.97980175,0.31525424,0.44408352,44.982241,0.34408602,2.01866145,0.47457627,0.19253294,26.9546111,0.44285714,1.09459526,0.5220339,0.29209247,0.44155844,1.36401223,0.16,0.139275766,-6.3,67.5
2021,Houston,American Athletic,274,47,0.2205777,60.43829,0.43065693,1.20185908,0.69565217,0.18656716,2.96940299,398,2.67307692,139,6.5,117,4.82608696,67.7,1.598,0.18613139,0.12408759,0.0620438,0.71167883,0.0836283,0.45641026,0.97469214,0.28832117,0.55861737,0.36708861,1.89902657,0.48905109,0.13574538,18.1898811,0.42537313,0.97520531,0.51094891,0.30177435,42.2484089,0.43571429,1.4136503,207,46,0.02727395,5.64570795,0.3236715,1.05384667,0.84615385,0.12781955,2.85789474,380,2.16666667,91,12.1818182,134,3.08333333,74,-1.112,0.20289855,0.15942029,0.04347826,0.65217391,0.10052309,0.44444444,0.97796305,0.34782609,-0.1100682,-0.0298576,0.09722222,1.70427771,0.64251208,0.11179113,14.8682198,0.33082707,1.03368625,0.34299517,-0.0004205,0.30985915,1.36046374,0.1805555556,0.1516245487,0.7,75
2021,Illinois,Big Ten,350,61,0.09399287,32.897504,0.39714286,1.16192102,0.79166667,0.15254237,3.08305085,546,2.65151515,175,9.05263158,172,3,71.6,1.24,0.19142857,0.12285714,0.06857143,0.66285714,0.04566198,0.45689655,0.91562312,0.33714286,0.18901631,0.27966102,1.95305973,0.50571429,0.05940659,10.5149669,0.43502825,0.82584981,0.48857143,0.15203749,25.9984109,0.35672515,1.63428449,352,60,0.29873887,105.156081,0.47443182,1.18378096,1,0.05769231,3.41538462,533,2.5,160,9.72222222,175,3.90909091,75.9,-1.018,0.16477273,0.09943182,0.06534091,0.72159091,0.20898914,0.51574803,0.9870923,0.27840909,0.53135551,87.4631144,0.36734694,1.89950911,0.44318182,0.16731696,26.1014455,0.44871795,0.83847448,0.55113636,0.4508408,0.5,1.4329712,0.1574585635,0.1288515406,-5.6,72.5
2021,Indiana,Big Ten,300,50,0.08671561,26.0146818,0.41,0.99654415,0.83333333,0.17567568,2.81824324,417,2.58536585,106,8.38461538,109,4.45454545,71.1,1.244,0.15,0.08333333,0.06666667,0.68666667,0.09850321,0.47087379,0.93591019,0.31333333,0.06088321,0.27659574,1.22275547,0.49333333,0.09007036,13.3304131,0.40540541,0.89156418,0.50666667,0.08344914,12.6842687,0.41447368,1.09652507,259,48,0.12749699,33.0217201,0.44015444,0.93227373,0.85714286,0.19626168,2.91214953,312,2.66666667,112,6.64285714,93,4.36842105,71.7,-1.277,0.15444015,0.08880309,0.06563707,0.64478764,0.08439395,0.51497006,0.82116072,0.35521236,0.20573838,29.7302962,0.30434783,1.2735494,0.41312741,0.1551327,16.5991988,0.48598131,0.85279438,0.57915058,0.19820197,0.4,1.25402787,0.1609195402,0.102310231,3.2,83.5
2021,Iowa,Big Ten,250,53,0.03765311,9.41327769,0.36,1.18850187,0.71428571,0.26666667,2.43333333,329,2.11363636,93,13,143,3.57894737,64.6,1.826,0.168,0.136,0.032,0.652,-0.0374116,0.41717791,0.86995884,0.348,0.17829162,0.25287356,2.17308943,0.54,-0.0006917,-0.0933786,0.35555556,0.94723473,0.46,0.08266658,9.50665626,0.36521739,1.46423574,274,56,-0.0443492,-12.151684,0.34306569,0.87037344,0.76470588,0.20454545,2.39015152,316,2.05405405,76,3.625,29,2.75,74.2,-1.094,0.21167883,0.11678832,0.09489051,0.60948905,-0.1367619,0.41916168,0.60704972,0.39051095,0.09988372,-6.1378651,0.22429907,1.63840095,0.48175182,-0.0305053,-4.0267057,0.34848485,0.72210357,0.51459854,-0.043531,0.33333333,1.07628622,0.2101449275,0.1377952756,11.8,88
2021,Iowa State,Big 12,200,35,0.19884862,39.7697248,0.405,1.16241384,0.90909091,0.1443299,3.08556701,299,2.36363636,78,8.81818182,97,3.52941176,75.3,1.032,0.185,0.125,0.06,0.685,0.18185439,0.45985401,1.07446191,0.315,0.23580433,0.28571429,1.47024559,0.485,0.09137704,8.86357287,0.3814433,0.86373362,0.51,0.34458941,35.14812,0.43137255,1.41357675,171,35,0.09053156,15.480897,0.3625731,1.16382482,0.91666667,0.1978022,2.52527473,230,2.52,63,6.375,51,3.91666667,66.6,-1.598,0.22222222,0.1871345,0.03508772,0.66666667,0.01333248,0.42105263,0.89347849,0.33333333,0.24492973,12.0197433,0.24561404,2.09072651,0.53216374,0.03803466,3.4611537,0.38461538,0.86186061,0.46783626,0.15024679,0.3375,1.5552599,0.1756756757,0.1074074074,15.5,87.5
2021,Kansas,Big 12,257,51,0.08189019,21.0457798,0.3540856,1.31935085,0.625,0.17730496,2.89929078,409,2.58333333,124,12.8125,205,3.4,67.2,1.504,0.16342412,0.12062257,0.04280156,0.65758755,-0.0370841,0.40236686,1.02492997,0.34241245,0.31037487,0.26136364,2.18981258,0.54863813,0.08259798,11.6463158,0.36170213,1.03313155,0.43968872,0.18145632,20.5045646,0.34513274,1.89741064,270,49,0.40727161,109.963335,0.53333333,1.18883354,0.85714286,0.12138728,3.63352601,629,2.75,220,6.15625,197,4.63333333,72,-1.257,0.1037037,0.07037037,0.03333333,0.78148148,0.35992151,0.57345972,1.08444257,0.21851852,0.57660841,61.5889748,0.38983051,1.73802083,0.64074074,0.30454865,52.6869166,0.50289017,1.04451214,0.35555556,0.64155182,0.59375,1.40911358,0.102189781,0.1279069767,-16.7,54
2021,Kansas State,Big 12,231,44,0.214699,49.5954693,0.50649351,1.02012409,1,0.11564626,3.49659864,514,2.7260274,199,6.66666667,160,3.86363636,68.8,1.5,0.16450216,0.11255411,0.05194805,0.74891775,0.23778671,0.60115607,0.91696425,0.25108225,0.14583393,0.22413793,1.84540285,0.63636364,0.29083797,42.753181,0.55782313,0.85878993,0.35497835,0.18116192,14.8552774,0.42682927,1.39810699,260,45,0.24561766,63.8605908,0.41153846,1.30103382,0.77272727,0.11206897,2.80775862,326,2.19444444,79,3.7,37,2.82608696,75.1,-1.027,0.17692308,0.11923077,0.05769231,0.67307692,0.16799147,0.45142857,1.13316641,0.32692308,0.40543628,51.0172795,0.32941176,1.77465972,0.44615385,0.11990836,13.9093702,0.37068966,0.98552071,0.54230769,0.36182468,0.43971631,1.56262091,0.1647509579,0.1293103448,7.5,79.5
2021,Kent State,Mid-American,296,51,0.16003047,47.3690178,0.4527027,1.03754894,0.86206897,0.14124294,3.45762712,612,2.80487805,230,10,300,2.62962963,71.2,1.284,0.12837838,0.09797297,0.03040541,0.7027027,0.19092132,0.52884615,0.97181467,0.2972973,0.08701573,0.27272727,1.33883102,0.59797297,0.31302813,55.4059784,0.50282486,1.03232452,0.39864865,-0.0512699,-6.0498476,0.37288136,1.11685883,287,49,0.21147375,60.692965,0.47038328,1.15186766,0.63636364,0.18115942,3.35942029,464,2.76271186,163,12.047619,253,3.69230769,70.2,-1.429,0.16376307,0.09059233,0.07317073,0.71080139,0.14507831,0.52941176,0.930036,0.28919861,0.37466252,38.5490748,0.3253012,2.03919429,0.48083624,0.19799639,27.3235025,0.47826087,1.03516184,0.5087108,0.26403476,0.47260274,1.26349931,0.156996587,0.1333333333,-9.7,66
2021,Kentucky,SEC,260,46,0.28266889,73.4939121,0.48846154,1.18788672,0.90909091,0.10958904,3.55684932,519,2.984375,191,6.96296296,188,4.86363636,74.2,1.148,0.17307692,0.11153846,0.06153846,0.74615385,0.19600514,0.52061856,0.98236875,0.25384615,0.53740781,0.39393939,1.98624497,0.56153846,0.24239786,35.3900874,0.49315068,0.9573091,0.42692308,0.37953603,42.1284997,0.4954955,1.48973379,250,46,0.04355366,10.8884153,0.396,1.03319322,0.86666667,0.19090909,2.63818182,290,2.6,91,7.09090909,78,3.36842105,69.4,-1.443,0.172,0.112,0.06,0.644,0.02000243,0.46583851,0.8484181,0.356,0.08615757,19.3968699,0.26966292,1.61061545,0.44,-0.0458602,-5.0446269,0.38181818,0.77189035,0.552,0.14055703,0.4057971,1.30349636,0.1778656126,0.1358490566,8.3,79.5
2021,Liberty,FBS Independents,258,43,0.34333511,88.5804586,0.49224806,1.25251521,0.95,0.10738255,3.35838926,500,3.03703704,164,8.43478261,194,4.96153846,69.2,1.517,0.15503876,0.11627907,0.03875969,0.73643411,0.2616725,0.53684211,1.03297391,0.26356589,0.57151004,0.36764706,2.14824372,0.57751938,0.25796323,38.4365218,0.5033557,1.01332038,0.42248062,0.46003612,50.1439368,0.47706422,1.59750777,237,45,0.11213221,26.5753334,0.40084388,1.12135198,0.61111111,0.12403101,3.06046512,395,2.46938776,121,5.2,78,4.13333333,73.5,-1.129,0.19409283,0.1350211,0.05907173,0.68776371,0.01821729,0.44171779,0.86827921,0.31223629,0.31899886,15.5589413,0.31081081,1.9135798,0.5443038,0.09750318,12.5779096,0.43410853,0.87482814,0.45147679,0.14541067,0.36448598,1.47533494,0.1916666667,0.1123595506,12,81
2021,Louisiana,Sun Belt,275,45,0.27862567,76.6220586,0.48,1.19363042,0.6,0.15328467,3.31678832,454,3,168,5.23809524,110,4.0952381,72.2,1.299,0.13090909,0.09090909,0.04,0.74181818,0.23603858,0.51960784,1.03964774,0.25818182,0.40098857,0.36619718,1.821406,0.49818182,0.20838474,28.5487094,0.46715328,0.97470676,0.50181818,0.3483576,48.0733492,0.49275362,1.39967622,277,46,0.27018923,74.842416,0.42238267,1.43606885,0.66666667,0.10526316,3.52434211,536,2.81967213,172,8.33333333,225,3.19230769,70.3,-1.382,0.15162455,0.0866426,0.06498195,0.63537906,0.11724754,0.45454545,1.16170041,0.36462094,0.53670148,46.2934004,0.36633663,2.0292979,0.54873646,0.23464152,35.6655105,0.42105263,1.12760906,0.44404332,0.37636911,0.42276423,1.91208934,0.1438848921,0.09252669039,2.6,81
2021,Louisiana Monroe,Sun Belt,120,25,-0.0906193,-10.87432,0.25,1.39878564,1,0.2972973,1.66351351,123,2.66666667,40,9.83333333,59,4.28571429,69.2,1.46,0.36666667,0.30833333,0.05833333,0.55833333,-0.2206548,0.25373134,1.011688,0.44166667,0.07376517,0.24528302,1.90499025,0.61666667,-0.1288539,-9.5351875,0.21621622,1.37952474,0.38333333,-0.0291116,-1.3391327,0.30434783,1.42079809,137,27,0.19542943,26.7738322,0.45255474,1.06587856,1,0.06122449,3.55306122,174,2.73684211,52,8.33333333,50,3.41666667,73,-1.143,0.26277372,0.16058394,0.10218978,0.70072993,0.16299483,0.53125,0.81609452,0.29927007,0.27137387,18.9477057,0.26829268,2.22396821,0.35766423,0.19953454,9.77719238,0.42857143,0.97733519,0.6350365,0.21778972,0.45977011,1.18778744,0.1717171717,0.1859296482,-20.4,58.5
2021,Louisiana Tech,Conference USA,286,48,0.20571197,58.8336228,0.3951049,1.44912021,0.64705882,0.19285714,2.67428571,374,2.58139535,111,12.1538462,158,3.78571429,67.9,1.554,0.13636364,0.08741259,0.04895105,0.70979021,0.16751764,0.41871921,1.34704938,0.29020979,0.29912701,0.3373494,1.75897809,0.48951049,0.01695924,2.37429309,0.32857143,1.1009336,0.50699301,0.40158953,58.2304825,0.46206897,1.68817371,363,53,0.23619284,85.7380022,0.49862259,0.95071912,0.86956522,0.11851852,3.55259259,480,2.96226415,157,4.82608696,111,4.56,72.8,-1.256,0.10192837,0.06887052,0.03305785,0.69972452,0.18180972,0.5511811,0.77659115,0.30027548,0.36292049,48.4456926,0.37614679,1.54530244,0.37190083,0.27623933,37.2923096,0.51111111,0.92126924,0.62809917,0.21248111,0.49122807,0.96886235,0.1134969325,0.1037037037,-12.8,65.5
2021,Louisville,ACC,293,47,0.26127971,76.5549565,0.42662116,1.28457357,0.66666667,0.15436242,3.14563758,469,2.94339623,156,5.6,112,5.26315789,72.6,1.235,0.12627986,0.08191126,0.0443686,0.70989761,0.23436601,0.47115385,1.1721277,0.29010239,0.32713914,0.31764706,1.69271043,0.50853242,0.23054132,34.3506574,0.38926174,1.22526674,0.49146758,0.29308541,42.2042991,0.46527778,1.33591381,262,52,0.26918749,70.5271217,0.41984733,1.44199895,0.82352941,0.16528926,3.5214876,426,3.33928571,187,8.42857143,236,4.23809524,72.8,-1.253,0.14885496,0.09923664,0.04961832,0.66793893,0.23451708,0.49714286,1.22528563,0.33206107,0.3389268,17.97047,0.26436782,2.26174063,0.46183206,0.43435249,52.5566517,0.48760331,1.37566512,0.53816794,0.12745014,0.36170213,1.51873809,0.1455223881,0.08724832215,2.1,79
2021,LSU,SEC,257,51,0.19710778,50.6566998,0.41245136,1.38241613,0.64285714,0.21782178,2.41881188,244,2.89285714,81,5.75,69,5.33333333,69.1,1.495,0.15953307,0.08949416,0.07003891,0.64980545,0.11749927,0.44311377,1.18952358,0.35019455,0.34482579,0.35555556,1.82848013,0.39299611,-0.1048643,-10.591294,0.34653465,0.86292988,0.60700389,0.39261534,61.2479934,0.45512821,1.63850089,280,51,0.09936939,27.8234293,0.37857143,1.24290964,0.75,0.265625,2.5390625,325,3,129,7.66666667,161,3.26315789,73.4,-1.132,0.2,0.16071429,0.03928571,0.61785714,-0.0667086,0.43352601,0.77290946,0.38214286,0.36788799,36.2431613,0.28971963,2.38000684,0.45714286,-0.0657792,-8.419732,0.3828125,0.65910677,0.54285714,0.23844185,0.375,1.74477527,0.1978798587,0.09961685824,8.9,86
2021,Marshall,Conference USA,197,38,0.37500069,73.8751351,0.50761421,1.24597863,0.85,0.12087912,3.00879121,274,3.25,104,11.4615385,149,4,66.9,1.66,0.18781726,0.10152284,0.08629442,0.72588832,0.34362302,0.56643357,1.04362559,0.27411168,0.45809339,0.35185185,2.1086416,0.46192893,0.37350324,33.9887945,0.53846154,1.07962128,0.53299492,0.39933278,41.929942,0.48571429,1.40581217,268,42,0.21577075,57.8265615,0.45895522,1.15852403,0.80769231,0.11333333,3.49733333,525,3.20338983,189,8.66666667,234,3.47619048,74.8,-1.042,0.19402985,0.14925373,0.04477612,0.70895522,0.14301931,0.49473684,0.97610969,0.29104478,0.3929858,17.8976548,0.37179487,1.74979811,0.55970149,0.26619271,39.9289067,0.48,1.10355578,0.44029851,0.15167504,0.43220339,1.23612627,0.1547619048,0.08666666667,7.2,79
2021,Maryland,Big Ten,296,52,0.33645991,99.5921345,0.52027027,1.13968616,0.66666667,0.17391304,3.25217391,449,2.79661017,165,7.47619048,157,4.25,68.6,1.503,0.14864865,0.11486486,0.03378378,0.76351351,0.32600619,0.59292035,0.98417171,0.23648649,0.37021051,0.28571429,2.18163293,0.46621622,0.17875249,24.6678431,0.5,0.90990369,0.53378378,0.47420438,74.9242914,0.53797468,1.32621545,256,51,0.01451909,3.71688605,0.36328125,1.15691482,0.73333333,0.18421053,2.84561404,324,2.63636364,116,6.4,96,2.08333333,71.8,-1.261,0.21875,0.1328125,0.0859375,0.63671875,-0.0004331,0.44171779,0.94895305,0.36328125,0.04072568,-3.7323516,0.22580645,1.86992661,0.4453125,0.06534419,7.44923769,0.39473684,0.87761805,0.5546875,-0.0262842,0.33802817,1.41875555,0.2091254753,0.1166666667,13.3,81
2021,Memphis,American Athletic,260,48,0.3417991,88.8677668,0.43076923,1.51105905,0.78947368,0.17142857,2.97071429,416,2.69642857,151,11.7826087,271,3.8,70.5,1.399,0.12692308,0.07307692,0.05384615,0.66538462,0.2163239,0.48554913,1.21354754,0.33461538,0.59130726,0.32183908,2.40359356,0.53846154,0.20314925,28.4408949,0.43571429,1.1758523,0.46153846,0.50355727,60.426872,0.425,1.91199261,332,54,0.22299104,74.033024,0.44879518,1.1050938,0.72727273,0.10077519,3.3248062,429,2.5,115,5.4375,87,4.36,73.5,-1.105,0.12951807,0.05421687,0.0753012,0.71385542,0.14871844,0.4978903,0.90426271,0.28614458,0.40828161,74.7706013,0.32631579,1.86954762,0.38855422,0.05414579,6.9848073,0.41860465,0.72281061,0.60542169,0.37199304,0.46766169,1.41549109,0.1462686567,0.09433962264,2.7,73.5
